2025-10-18 07:20:11,091 [INFO] Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-18 07:20:11,091 [INFO] 定时爬虫调度器启动，每2小时执行一次任务
2025-10-18 07:20:11,092 [INFO] Added job "run_spider" to job store "default"
2025-10-18 07:20:11,092 [INFO] Scheduler started
2025-10-18 07:37:31,095 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:37:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:37:41,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:37:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:37:51,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:37:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:38:01,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:38:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:38:11,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:38:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:38:21,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:38:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:38:31,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:38:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:38:41,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:38:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:38:51,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:38:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:39:01,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:39:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:39:11,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:39:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:39:21,105 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:39:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:39:31,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:39:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:39:41,094 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:39:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:39:51,101 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:39:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:40:01,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:40:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:40:11,093 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:40:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:40:21,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:40:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:40:31,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:40:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:40:41,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:40:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:40:51,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:40:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:41:01,091 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:41:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:41:11,102 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:41:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:41:21,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:41:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:41:31,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:41:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:41:41,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:41:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:41:51,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:41:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:42:01,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:42:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:42:11,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:42:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:42:21,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:42:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:42:31,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:42:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:42:41,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:42:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:42:51,106 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:42:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:43:01,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:43:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:43:11,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:43:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:43:21,094 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:43:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:43:31,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:43:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:43:41,094 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:43:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:43:51,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:43:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:44:01,102 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:44:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:44:11,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:44:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:44:21,096 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:44:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:44:31,107 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:44:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:44:41,093 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:44:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:44:51,091 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:44:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:45:01,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:45:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:45:11,097 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:45:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:45:21,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:45:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:45:31,096 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:45:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:45:41,093 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:45:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:45:51,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:45:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:46:01,096 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:46:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:46:11,094 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:46:11 CST)" skipped: maximum number of running instances reached (1)
